id,date,sender_id,text,image_paths
5408,2025-01-24 22:51:48+00:00,-1001884225733,"سراويل نسائي ظواغط فرو اسود وملون سعر الدرزن ب 4900 ريال ل الي يشتي بالطرد والي يشتي بالدرزن من 5200 ريال فقط🔥🔥🔥
للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5408_photo.jpg
5407,2025-01-24 21:11:28+00:00,-1001884225733,,data/5407_photo.jpg
5406,2025-01-24 21:11:28+00:00,-1001884225733,,data/5406_photo.jpg
5405,2025-01-24 21:11:28+00:00,-1001884225733,,data/5405_photo.jpg
5404,2025-01-24 21:11:22+00:00,-1001884225733,,data/5404_photo.jpg
5403,2025-01-24 21:11:22+00:00,-1001884225733,,data/5403_photo.jpg
5402,2025-01-24 21:11:22+00:00,-1001884225733,,data/5402_photo.jpg
5401,2025-01-24 21:11:22+00:00,-1001884225733,,data/5401_photo.jpg
5400,2025-01-24 21:11:22+00:00,-1001884225733,,data/5400_photo.jpg
5399,2025-01-24 21:11:22+00:00,-1001884225733,,data/5399_photo.jpg
5398,2025-01-24 21:11:22+00:00,-1001884225733,,data/5398_photo.jpg
5397,2025-01-24 21:11:22+00:00,-1001884225733,,data/5397_photo.jpg
5396,2025-01-24 21:11:22+00:00,-1001884225733,,data/5396_photo.jpg
5395,2025-01-24 21:11:22+00:00,-1001884225733,"بوكسرات نسائي سبعة خامة ممتازة جدآ ورسمات روعة سعر الدرزن ب 2200 ريال ل الي يشتي أكثر من 20 درزن والي يشتي بالدرزن من 2400 ريال🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5395_photo.jpg
5394,2025-01-24 20:55:36+00:00,-1001884225733,,data/5394_photo.jpg
5393,2025-01-24 20:55:36+00:00,-1001884225733,,data/5393_photo.jpg
5392,2025-01-24 20:55:36+00:00,-1001884225733,,data/5392_photo.jpg
5391,2025-01-24 20:55:36+00:00,-1001884225733,"الجديد وصل 
سراويل نسائي عريض خامة ذهب وألوان رائعة تلهب الأكثر طلبآ في السوق موديلات ورسمات حصرية اكتسحة السوق بقوة🔥
سعر الدرزن ب 4800 ريال ل الي يشتي بالطرد والي يشتي بالدرزن من 5 الف🔥🔥🔥🔥
للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442

لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5391_photo.jpg
5390,2025-01-24 18:36:06+00:00,-1001884225733,"بلوفرات ولادي مخمل وبسعر هسووووس سعر الدرزن ب 5500 ريال فقط🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5390_photo.jpg
5389,2025-01-24 18:18:42+00:00,-1001884225733,"بناطيل جنز نسائي عررررررطة خامة ممتازة ومقاسات من 32 إلى 36 سعر الدرزن ب 24 الف ريال فقط🔥🔥🔥
خلي الشعب يلبس

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5389_photo.jpg
5388,2025-01-24 18:14:29+00:00,-1001884225733,,data/5388_photo.jpg
5387,2025-01-24 18:14:29+00:00,-1001884225733,,data/5387_photo.jpg
5386,2025-01-24 18:14:29+00:00,-1001884225733,"بلايز نسائي موضة راقي سعر الدرزن ب 5500 ريال فقط🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5386_photo.jpg
5385,2025-01-24 17:53:05+00:00,-1001884225733,"صدريات نسائي جلاكسي سعر الدرزن ب 5200 ل الي يشتي بالطرد والي يشتي بالدرزن من 5500 ريال فقط🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5385_photo.jpg
5384,2025-01-24 17:48:14+00:00,-1001884225733,,data/5384_photo.jpg
5383,2025-01-24 17:48:14+00:00,-1001884225733,,data/5383_photo.jpg
5382,2025-01-24 17:48:14+00:00,-1001884225733,,data/5382_photo.jpg
5381,2025-01-24 17:48:14+00:00,-1001884225733,"دروع نسائي حرير مطرز على ترتر رمضااااني من المعدوم سعر الكورجة ب فقط لا غير🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5381_photo.jpg
5380,2025-01-24 17:29:28+00:00,-1001884225733,,data/5380_photo.jpg
5379,2025-01-24 17:29:28+00:00,-1001884225733,,data/5379_photo.jpg
5378,2025-01-24 17:29:28+00:00,-1001884225733,,data/5378_photo.jpg
5377,2025-01-24 17:29:28+00:00,-1001884225733,,data/5377_photo.jpg
5376,2025-01-24 17:29:28+00:00,-1001884225733,,data/5376_photo.jpg
5375,2025-01-24 17:29:28+00:00,-1001884225733,,data/5375_photo.jpg
5374,2025-01-24 17:29:28+00:00,-1001884225733,,data/5374_photo.jpg
5373,2025-01-24 17:29:28+00:00,-1001884225733,"معاوز رجالي باحشوان مزجات الاصليييييييييييي ورسمات جديدة وباقي رسمات خيرات سعر الكورجة ب 21 الف ل الي يشتي أكثر من 10 كوارج والي يشتي بالكورجة من 22 الف فقط😍🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442

لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5373_photo.jpg
5372,2025-01-24 17:24:31+00:00,-1001884225733,,data/5372_photo.jpg
5371,2025-01-24 17:24:31+00:00,-1001884225733,,data/5371_photo.jpg
5370,2025-01-24 17:24:31+00:00,-1001884225733,,data/5370_photo.jpg
5369,2025-01-24 17:24:31+00:00,-1001884225733,"عرررطة اليوم وشغل وعمل راقي🔥 
دروع نسائي حرير تفصول عريض سعر الكورجة ب 18 الف فقط😍 ل الي يشتي أكثر من 5 كوارج والي يشتي بالكورجة من 20 الف ريال🔥🔥🔥🔥🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5369_photo.jpg
5368,2025-01-21 01:06:51+00:00,-1001884225733,,data/5368_photo.jpg
5367,2025-01-21 01:06:51+00:00,-1001884225733,,data/5367_photo.jpg
5366,2025-01-21 01:06:51+00:00,-1001884225733,,data/5366_photo.jpg
5365,2025-01-21 01:06:51+00:00,-1001884225733,,data/5365_photo.jpg
5364,2025-01-21 01:06:51+00:00,-1001884225733,"عرررررطة🔥🔥🔥
هاتف ZTE وكالة بضمان سنه كامله يدعم كاميرا و بلوتوث و بطاقة ذاكرة خارجيه و مشغل ام بي ثري 
و بطاريه خارقه بقوة 720 ملي امبير يدعم شريحة YOU ام تي ان فقط وبسعر هسوس الهسوس سعر الهاتف ب٢٩٠٠ ريال قديم فقط🔥🔥🔥 الموقع في تعز ويوجد توصيل إلى جميع المحافظات عبر مكاتب النقل🫡

للطلب يرجى التواصل مع محلات الحاشدى للجوالات 780341777 700023145",data/5364_photo.jpg
5363,2025-01-21 01:06:31+00:00,-1001884225733,"بجائم نسائي منقط قطن ممتاز  فضفاض موضة سعر الدرزن ب 9 الف ريال فقط🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5363_photo.jpg
5362,2025-01-21 01:06:15+00:00,-1001884225733,,data/5362_photo.jpg
5361,2025-01-21 01:06:15+00:00,-1001884225733,"كفوف لمس رجالي ونسائي شتوي حق البرد هاي هاي وبسعر هسوووس سعر الدرزن ب 2800 ريال فقط🔥🔥🔥
خلي الشعب يلبس🫡
للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5361_photo.jpg
5360,2025-01-21 01:05:32+00:00,-1001884225733,"كفوف رجالي جديد منفوخ وبسعر هسوووس سعر الدرزن ب 4200 ريال فقط🔥🔥🔥
خلي الشعب يلبس🫡

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5360_photo.jpg
5359,2025-01-21 01:05:00+00:00,-1001884225733,,data/5359_photo.jpg
5358,2025-01-21 01:05:00+00:00,-1001884225733,,data/5358_photo.jpg
5357,2025-01-21 01:05:00+00:00,-1001884225733,,data/5357_photo.jpg
5356,2025-01-21 01:05:00+00:00,-1001884225733,"بالسعر الجديد🔥🔥🔥
طقمومات شورت بيبي لعمر سنتين سعر الدرزن ب ١٠٥٠٠ ريال🔥🔥🔥
وللكميات اسعار خاصة🔥

للتواصل وطلب الشراء: 

يرجى التواصل مع مسؤل المبيعات على الرقم التالي 
+967739817442


لمشاهدة جميع العروض السابقة يرجى الإنضمام لقناتنا على الواتس اب 

https://whatsapp.com/channel/0029Va8QJ7K0LKZK9wKGBS0P",data/5356_photo.jpg
5355,2025-01-21 01:03:07+00:00,-1001884225733,,data/5355_photo.jpg
